item_type,provider_type,title,product_name,detail_url,product_url,category_name,subcategory_name,brand,reference,sku,vehicle_scope,match_type,match_confidence
product,product_catalog,,STAR CAR PLUS SAE 20W50 SL/CF,https://procar.com.co/producto/star-car-plus-sae-20w50-sl-cf/,https://procar.com.co/producto/star-car-plus-sae-20w50-sl-cf/,LUBRICANTES,Gasolina y Gas,STAR OIL,,,,category_only,medium
product,product_catalog,,STAR CAR PLUS SAE 20W50 SN,https://procar.com.co/producto/star-car-plus-sae-20w50-sn/,https://procar.com.co/producto/star-car-plus-sae-20w50-sn/,LUBRICANTES,Gasolina y Gas,STAR OIL,,,Autos,category_only,medium
product,product_catalog,,STAR ENGINE SAE 50 API SF/CF,https://procar.com.co/producto/star-engine-sae-50-api-sf-cf/,https://procar.com.co/producto/star-engine-sae-50-api-sf-cf/,LUBRICANTES,Gasolina y Gas,STAR OIL,,,Autos,category_only,medium
product,product_catalog,,STAR CAR PLUS SAE 10W30 SN,https://procar.com.co/producto/star-car-plus-sae-10w30-sn/,https://procar.com.co/producto/star-car-plus-sae-10w30-sn/,LUBRICANTES,Gasolina y Gas,STAR OIL,,,Autos,category_only,medium
product,product_catalog,,STAR TRUCK SAE 50 CF/SF,https://procar.com.co/producto/star-truck-sae-50-cf-sf/,https://procar.com.co/producto/star-truck-sae-50-cf-sf/,LUBRICANTES,Diesel,STAR OIL,,,Autos,category_only,medium
product,product_catalog,,STAR BIKE 2T JASO FB,https://procar.com.co/producto/star-bike-2t-jaso-fb/,https://procar.com.co/producto/star-bike-2t-jaso-fb/,Moto,LUBRICANTES,STAR OIL,,,,category_only,medium
product,product_catalog,,STAR BIKE 4T SAE 20W50 JASO MA,https://procar.com.co/producto/star-bike-4t-sae-20w50-jaso-ma/,https://procar.com.co/producto/star-bike-4t-sae-20w50-jaso-ma/,Moto,LUBRICANTES,STAR OIL,,,,category_only,medium
product,product_catalog,,STAR BIKE 4T 25W60 JASO MA2,https://procar.com.co/producto/star-bike-4t-25w60-jaso-ma2/,https://procar.com.co/producto/star-bike-4t-25w60-jaso-ma2/,Moto,LUBRICANTES,STAR OIL,,,,category_only,medium
product,product_catalog,,ACEITE 2T TC-2 VERDE,https://procar.com.co/producto/aceite-2t-tc-2-verde/,https://procar.com.co/producto/aceite-2t-tc-2-verde/,Moto,LUBRICANTES,PROCOL,,,,category_only,medium
product,product_catalog,,ELF Evolution 500 TS 15W-40,https://procar.com.co/producto/elf-evolution-500-ts-15w-40/,https://procar.com.co/producto/elf-evolution-500-ts-15w-40/,Moto,LUBRICANTES,ELF,,,,category_only,medium
product,product_catalog,,ELF Evolution 900 FT 5W-40,https://procar.com.co/producto/elf-evolution-900-ft-5w-40/,https://procar.com.co/producto/elf-evolution-900-ft-5w-40/,Moto,LUBRICANTES,ELF,,,Autos,vehicle_compatible,medium
product,product_catalog,,Elf Evolution 900 Usx 5w-30,https://procar.com.co/producto/elf-evolution-900-usx-5w-30/,https://procar.com.co/producto/elf-evolution-900-usx-5w-30/,Moto,LUBRICANTES,ELF,,,Autos,vehicle_compatible,medium
product,product_catalog,,REFRIGERANTE FREEZETONE VERDE,https://procar.com.co/producto/refrigerante-freezetone-verde/,https://procar.com.co/producto/refrigerante-freezetone-verde/,REFRIGERANTE,OTROS PRODUCTOS,FREEZETONE,,,Autos,category_only,medium
product,product_catalog,,REFRIGERANTE STAR FREE ROJO,https://procar.com.co/producto/refrigerante-star-free-rojo/,https://procar.com.co/producto/refrigerante-star-free-rojo/,REFRIGERANTE,OTROS PRODUCTOS,STAR FREE,,,,category_only,medium
